1	1	1	1	1	4	7	0.4028197381671702
1	1	1	2	1	1	2	0.10070493454179255
1	1	1	6	7	1	1	0.10070493454179255
1	1	2	1	1	1	1	0.10070493454179255
1	1	2	4	4	1	1	0.10070493454179255
1	1	2	8	9	1	1	0.10070493454179255
1	1	4	4	4	1	1	0.10070493454179255
1	1	6	7	4	1	1	0.10070493454179255
1	1	7	3	2	1	1	0.10070493454179255
1	1	8	9	3	2	2	0.2014098690835851
1	1	9	6	1	1	2	0.10070493454179255
1	1	9	7	2	2	2	0.2014098690835851
1	1	9	8	3	1	1	0.10070493454179255
1	2	1	1	3	7	15	0.7049345417925479
1	2	1	2	4	2	2	0.2014098690835851
1	2	3	4	6	1	1	0.10070493454179255
1	2	4	3	3	1	1	0.10070493454179255
1	2	9	3	1	2	2	0.2014098690835851
1	2	9	4	1	2	2	0.2014098690835851
1	2	9	5	2	3	3	0.3021148036253776
1	2	9	6	2	1	1	0.10070493454179255
1	3	1	1	3	9	19	0.906344410876133
1	3	1	2	4	4	5	0.4028197381671702
1	3	8	3	1	2	2	0.2014098690835851
1	3	8	4	1	2	3	0.2014098690835851
1	3	9	4	1	1	1	0.10070493454179255
1	4	1	1	2	8	17	0.8056394763343404
1	4	1	2	3	4	6	0.4028197381671702
1	4	2	3	5	1	1	0.10070493454179255
1	4	3	3	4	2	2	0.2014098690835851
1	4	4	3	3	1	1	0.10070493454179255
1	4	7	2	1	4	4	0.4028197381671702
1	4	7	3	1	6	6	0.6042296072507553
1	4	8	3	1	1	1	0.10070493454179255
1	5	1	1	2	12	19	1.2084592145015105
1	5	1	2	3	1	1	0.10070493454179255
1	5	2	2	3	13	13	1.3091641490433032
1	5	6	1	1	1	1	0.10070493454179255
1	5	6	2	1	6	6	0.6042296072507553
1	5	6	3	1	3	4	0.3021148036253776
1	6	1	1	1	9	18	0.906344410876133
1	6	2	1	2	5	5	0.5035246727089627
1	6	2	2	2	3	4	0.3021148036253776
1	6	3	2	2	12	12	1.2084592145015105
1	6	4	2	1	2	3	0.2014098690835851
1	6	5	1	1	1	1	0.10070493454179255
1	6	5	2	1	12	16	1.2084592145015105
1	6	6	1	1	1	1	0.10070493454179255
1	6	6	2	1	3	4	0.3021148036253776
1	7	1	1	1	13	15	1.3091641490433032
1	7	2	1	2	11	16	1.1077542799597182
1	7	2	2	3	1	1	0.10070493454179255
1	7	3	1	1	2	3	0.2014098690835851
1	7	3	2	2	12	17	1.2084592145015105
1	7	4	1	1	9	9	0.906344410876133
1	7	4	2	1	7	10	0.7049345417925479
1	7	5	1	1	1	1	0.10070493454179255
1	8	1	1	1	9	9	0.906344410876133
1	8	2	1	1	22	22	2.2155085599194364
1	8	3	1	1	16	16	1.6112789526686808
1	8	4	1	1	1	1	0.10070493454179255
1	9	1	1	1	9	9	0.906344410876133
1	9	2	1	1	8	8	0.8056394763343404
1	9	3	1	1	1	1	0.10070493454179255
2	1	1	1	4	3	8	0.3021148036253776
2	1	1	2	6	3	6	0.3021148036253776
2	1	5	9	6	2	2	0.2014098690835851
2	1	7	9	4	1	1	0.10070493454179255
2	1	8	8	3	1	1	0.10070493454179255
2	1	9	7	2	1	1	0.10070493454179255
2	2	1	1	4	4	5	0.4028197381671702
2	2	1	2	5	13	19	1.3091641490433032
2	2	1	3	6	4	4	0.4028197381671702
2	2	2	3	6	5	5	0.5035246727089627
2	2	8	5	2	6	6	0.6042296072507553
2	2	8	6	2	3	3	0.3021148036253776
2	2	8	7	3	1	1	0.10070493454179255
2	2	9	5	2	1	1	0.10070493454179255
2	2	9	6	2	2	2	0.2014098690835851
2	3	1	2	4	2	3	0.2014098690835851
2	3	2	2	5	4	5	0.4028197381671702
2	3	2	3	5	23	25	2.3162134944612287
2	3	3	4	5	7	10	0.7049345417925479
2	3	4	4	4	1	1	0.10070493454179255
2	3	7	4	2	6	6	0.6042296072507553
2	3	7	5	2	1	1	0.10070493454179255
2	3	8	4	2	8	8	0.8056394763343404
2	3	8	5	2	3	3	0.3021148036253776
2	4	3	3	4	17	24	1.7119838872104733
2	4	4	3	3	6	6	0.6042296072507553
2	4	4	4	3	3	3	0.3021148036253776
2	4	5	4	3	3	3	0.3021148036253776
2	4	6	3	2	3	3	0.3021148036253776
2	4	7	3	2	4	4	0.4028197381671702
2	4	7	4	2	4	4	0.4028197381671702
2	5	2	2	3	7	13	0.7049345417925479
2	5	3	3	3	12	12	1.2084592145015105
2	5	4	3	3	10	11	1.0070493454179255
2	5	5	2	2	1	1	0.10070493454179255
2	5	5	3	2	19	24	1.9133937562940584
2	5	6	3	2	9	9	0.906344410876133
2	6	3	2	2	6	9	0.6042296072507553
2	6	3	3	3	2	2	0.2014098690835851
2	6	4	3	2	2	2	0.2014098690835851
2	6	5	3	2	3	3	0.3021148036253776
3	1	1	1	1	2	5	0.2014098690835851
3	1	1	2	6	7	9	0.7049345417925479
3	1	1	3	7	7	7	0.7049345417925479
3	1	1	4	7	1	1	0.10070493454179255
3	1	2	3	7	1	1	0.10070493454179255
3	1	2	4	7	4	6	0.4028197381671702
3	1	2	8	9	1	1	0.10070493454179255
3	1	4	9	7	1	1	0.10070493454179255
3	1	6	9	5	1	2	0.10070493454179255
3	1	7	8	4	3	3	0.3021148036253776
3	1	7	9	4	2	3	0.2014098690835851
3	1	8	7	3	2	2	0.2014098690835851
3	1	8	8	3	1	1	0.10070493454179255
3	2	1	3	7	1	1	0.10070493454179255
3	2	2	3	6	1	2	0.10070493454179255
3	2	2	4	7	9	10	0.906344410876133
3	2	2	5	7	4	4	0.4028197381671702
3	2	3	4	6	1	1	0.10070493454179255
3	2	3	5	6	20	23	2.014098690835851
3	2	5	5	5	1	1	0.10070493454179255
3	2	5	6	5	5	5	0.5035246727089627
3	2	7	5	3	1	1	0.10070493454179255
3	2	7	6	3	9	10	0.906344410876133
3	2	7	7	3	2	2	0.2014098690835851
3	2	8	5	2	1	1	0.10070493454179255
3	2	8	6	3	5	5	0.5035246727089627
3	2	8	7	3	5	5	0.5035246727089627
3	3	3	4	5	6	7	0.6042296072507553
3	3	3	5	6	2	2	0.2014098690835851
3	3	4	4	4	9	11	0.906344410876133
3	3	4	5	5	5	6	0.5035246727089627
3	3	5	5	4	8	11	0.8056394763343404
3	3	5	6	5	3	3	0.3021148036253776
3	3	6	4	3	6	6	0.6042296072507553
3	3	6	5	3	9	10	0.906344410876133
3	3	7	4	2	1	1	0.10070493454179255
3	3	7	5	3	6	7	0.6042296072507553
3	3	7	6	3	1	1	0.10070493454179255
3	3	8	5	3	1	1	0.10070493454179255
3	4	4	4	3	1	2	0.10070493454179255
3	4	5	4	3	4	6	0.4028197381671702
3	4	6	4	3	6	6	0.6042296072507553
4	1	1	1	1	1	3	0.10070493454179255
4	1	1	2	7	3	5	0.3021148036253776
4	1	1	3	8	2	2	0.2014098690835851
4	1	1	4	8	4	4	0.4028197381671702
4	1	2	4	8	4	4	0.4028197381671702
4	1	2	5	8	7	8	0.7049345417925479
4	1	2	6	8	4	4	0.4028197381671702
4	1	3	6	7	6	7	0.6042296072507553
4	1	3	7	7	3	3	0.3021148036253776
4	1	3	9	8	1	1	0.10070493454179255
4	1	4	7	6	3	6	0.3021148036253776
4	1	4	9	7	2	2	0.2014098690835851
4	1	5	7	6	1	1	0.10070493454179255
4	1	5	8	6	4	4	0.4028197381671702
4	1	6	7	5	1	1	0.10070493454179255
4	1	6	8	5	10	11	1.0070493454179255
4	1	6	9	5	2	3	0.2014098690835851
4	1	7	8	4	4	4	0.4028197381671702
4	2	3	5	7	1	1	0.10070493454179255
4	2	3	6	7	1	1	0.10070493454179255
4	2	4	6	5	1	3	0.10070493454179255
4	2	4	7	6	5	5	0.5035246727089627
4	2	5	6	5	11	11	1.1077542799597182
4	2	5	7	5	4	7	0.4028197381671702
4	2	6	6	5	2	3	0.2014098690835851
4	2	6	7	5	4	7	0.4028197381671702
4	2	6	8	5	1	1	0.10070493454179255
4	2	7	6	4	1	1	0.10070493454179255
4	2	7	7	4	6	6	0.6042296072507553
4	2	7	8	4	1	1	0.10070493454179255
4	3	6	5	3	1	1	0.10070493454179255
5	1	1	1	1	3	6	0.3021148036253776
5	1	1	2	8	1	1	0.10070493454179255
5	1	1	3	9	1	1	0.10070493454179255
5	1	1	4	9	3	3	0.3021148036253776
5	1	1	5	9	3	3	0.3021148036253776
5	1	2	5	8	1	2	0.10070493454179255
5	1	2	6	8	6	9	0.6042296072507553
5	1	2	7	9	3	5	0.3021148036253776
5	1	3	7	8	5	7	0.5035246727089627
5	1	3	8	8	1	1	0.10070493454179255
5	1	4	7	7	1	1	0.10070493454179255
5	1	4	8	7	9	10	0.906344410876133
5	1	5	8	6	5	5	0.5035246727089627
5	1	5	9	6	1	1	0.10070493454179255
