1	1	1	1	2	6	1	1	0.25510204081632654
1	1	1	2	1	6	2	3	0.5102040816326531
1	1	1	2	2	5	4	7	1.0204081632653061
1	1	1	2	3	7	7	12	1.7857142857142856
1	1	1	2	4	7	6	14	1.530612244897959
1	1	1	3	1	5	2	3	0.5102040816326531
1	1	1	3	2	7	5	10	1.2755102040816326
1	1	1	3	3	6	3	10	0.7653061224489796
1	1	1	3	4	7	8	17	2.0408163265306123
1	1	1	4	1	5	4	10	1.0204081632653061
1	1	1	4	2	7	3	5	0.7653061224489796
1	1	1	4	3	7	2	3	0.5102040816326531
1	1	1	4	4	9	4	7	1.0204081632653061
1	1	2	2	2	6	1	1	0.25510204081632654
1	1	2	2	3	6	1	1	0.25510204081632654
1	1	2	3	1	4	1	1	0.25510204081632654
1	1	2	3	2	5	3	3	0.7653061224489796
1	1	2	3	4	7	2	3	0.5102040816326531
1	1	2	4	4	7	1	2	0.25510204081632654
1	1	3	4	3	6	1	1	0.25510204081632654
1	1	3	4	4	6	2	3	0.5102040816326531
1	2	1	1	1	5	1	1	0.25510204081632654
1	2	1	1	4	5	1	4	0.25510204081632654
1	2	1	2	1	5	5	11	1.2755102040816326
1	2	1	2	2	5	1	2	0.25510204081632654
1	2	1	2	3	5	2	3	0.5102040816326531
1	2	1	2	4	8	1	1	0.25510204081632654
1	2	1	3	1	4	3	7	0.7653061224489796
1	2	1	3	2	6	1	1	0.25510204081632654
1	2	1	3	3	7	1	1	0.25510204081632654
1	2	1	3	4	7	1	1	0.25510204081632654
1	2	1	4	1	4	2	2	0.5102040816326531
1	2	2	1	3	4	1	1	0.25510204081632654
1	2	2	1	4	5	1	1	0.25510204081632654
1	2	2	2	1	5	3	7	0.7653061224489796
1	2	2	2	2	5	5	8	1.2755102040816326
1	2	2	2	3	4	4	8	1.0204081632653061
1	2	2	2	4	6	4	11	1.0204081632653061
1	2	2	3	1	5	1	1	0.25510204081632654
1	2	2	3	2	5	3	3	0.7653061224489796
1	2	2	3	3	5	3	6	0.7653061224489796
1	2	2	3	4	6	6	9	1.530612244897959
1	2	2	4	1	4	1	1	0.25510204081632654
1	2	2	4	4	5	1	2	0.25510204081632654
1	2	3	2	2	4	1	1	0.25510204081632654
1	2	3	3	2	2	1	1	0.25510204081632654
1	2	3	4	2	3	1	1	0.25510204081632654
1	3	2	1	4	7	1	1	0.25510204081632654
1	3	2	2	1	4	1	1	0.25510204081632654
1	3	3	2	3	2	2	2	0.5102040816326531
2	1	2	3	2	5	1	1	0.25510204081632654
2	1	3	4	2	2	2	3	0.5102040816326531
2	1	3	4	3	5	1	1	0.25510204081632654
2	2	2	1	1	3	1	1	0.25510204081632654
2	2	2	1	3	6	2	2	0.5102040816326531
2	2	2	1	4	5	1	1	0.25510204081632654
2	2	2	2	1	3	3	5	0.7653061224489796
2	2	2	2	2	3	1	2	0.25510204081632654
2	2	2	2	3	4	1	1	0.25510204081632654
2	2	2	2	4	4	1	1	0.25510204081632654
2	2	2	3	1	3	2	4	0.5102040816326531
2	2	2	3	2	4	3	4	0.7653061224489796
2	2	2	3	3	4	2	2	0.5102040816326531
2	2	2	3	4	4	1	3	0.25510204081632654
2	2	3	2	1	3	4	6	1.0204081632653061
2	2	3	2	2	4	3	3	0.7653061224489796
2	2	3	2	3	4	3	4	0.7653061224489796
2	2	3	2	4	4	1	1	0.25510204081632654
2	2	3	3	1	2	1	2	0.25510204081632654
2	2	3	3	2	3	6	11	1.530612244897959
2	2	3	3	3	4	5	8	1.2755102040816326
2	2	3	3	4	3	1	1	0.25510204081632654
2	2	3	4	2	2	2	3	0.5102040816326531
2	2	3	4	3	3	3	4	0.7653061224489796
2	2	3	4	4	3	1	1	0.25510204081632654
2	2	4	4	3	2	1	1	0.25510204081632654
2	3	3	2	3	3	2	2	0.5102040816326531
3	2	3	4	4	6	1	1	0.25510204081632654
3	2	4	2	2	2	1	1	0.25510204081632654
3	3	3	1	1	2	8	12	2.0408163265306123
3	3	3	1	2	1	1	1	0.25510204081632654
3	3	3	1	3	3	2	3	0.5102040816326531
3	3	3	2	2	1	2	2	0.5102040816326531
3	3	3	2	3	3	4	5	1.0204081632653061
3	3	3	3	3	5	1	1	0.25510204081632654
3	3	4	1	1	1	8	9	2.0408163265306123
3	3	4	1	2	2	2	4	0.5102040816326531
3	3	4	1	3	3	1	1	0.25510204081632654
3	3	4	2	1	1	8	9	2.0408163265306123
3	3	4	2	2	1	5	8	1.2755102040816326
3	3	4	2	3	2	6	7	1.530612244897959
3	3	4	3	1	1	1	1	0.25510204081632654
3	3	4	3	2	1	1	1	0.25510204081632654
3	4	2	1	1	1	1	1	0.25510204081632654
3	4	3	1	1	1	2	4	0.5102040816326531
3	4	4	1	1	1	16	18	4.081632653061225
3	4	4	1	2	2	2	2	0.5102040816326531
3	4	4	1	3	2	3	3	0.7653061224489796
3	4	4	2	1	1	3	3	0.7653061224489796
3	4	4	3	1	1	1	1	0.25510204081632654
