1	1	1	1	1	5	8	0.5035246727089627
1	1	1	2	1	1	2	0.10070493454179255
1	1	1	6	7	1	1	0.10070493454179255
1	1	2	1	1	1	1	0.10070493454179255
1	1	2	4	4	1	1	0.10070493454179255
1	1	2	8	9	1	1	0.10070493454179255
1	1	4	4	4	1	1	0.10070493454179255
1	1	6	7	4	1	1	0.10070493454179255
1	1	7	4	2	1	1	0.10070493454179255
1	1	8	9	3	2	2	0.2014098690835851
1	1	9	6	2	2	3	0.2014098690835851
1	1	9	7	2	2	2	0.2014098690835851
1	1	9	8	3	1	1	0.10070493454179255
1	2	1	1	3	6	14	0.6042296072507553
1	2	1	2	4	2	2	0.2014098690835851
1	2	3	5	6	1	1	0.10070493454179255
1	2	4	4	3	1	1	0.10070493454179255
1	2	9	3	1	2	2	0.2014098690835851
1	2	9	4	1	3	3	0.3021148036253776
1	2	9	5	1	2	3	0.2014098690835851
1	3	1	1	2	7	18	0.7049345417925479
1	3	1	2	4	4	7	0.4028197381671702
1	3	8	3	1	2	2	0.2014098690835851
1	3	8	4	1	3	3	0.3021148036253776
1	4	1	1	2	7	16	0.7049345417925479
1	4	1	2	3	4	4	0.4028197381671702
1	4	2	2	3	1	2	0.10070493454179255
1	4	2	3	5	1	1	0.10070493454179255
1	4	3	3	4	1	1	0.10070493454179255
1	4	3	4	4	1	1	0.10070493454179255
1	4	4	3	3	1	1	0.10070493454179255
1	4	7	2	1	3	3	0.3021148036253776
1	4	7	3	1	7	7	0.7049345417925479
1	4	8	3	1	1	1	0.10070493454179255
1	5	1	1	2	11	18	1.1077542799597182
1	5	1	2	3	1	1	0.10070493454179255
1	5	2	2	3	12	14	1.2084592145015105
1	5	6	1	1	1	1	0.10070493454179255
1	5	6	2	1	6	6	0.6042296072507553
1	5	6	3	1	3	3	0.3021148036253776
1	5	7	3	1	1	1	0.10070493454179255
1	6	1	1	1	11	17	1.1077542799597182
1	6	2	1	2	4	4	0.4028197381671702
1	6	2	2	2	4	5	0.4028197381671702
1	6	3	2	2	11	11	1.1077542799597182
1	6	4	2	1	2	3	0.2014098690835851
1	6	5	1	1	1	1	0.10070493454179255
1	6	5	2	1	15	16	1.5105740181268883
1	6	6	2	1	5	5	0.5035246727089627
1	7	1	1	1	13	13	1.3091641490433032
1	7	2	1	1	7	14	0.7049345417925479
1	7	2	2	2	3	4	0.3021148036253776
1	7	3	1	1	1	1	0.10070493454179255
1	7	3	2	2	11	16	1.1077542799597182
1	7	4	1	1	7	7	0.7049345417925479
1	7	4	2	1	10	12	1.0070493454179255
1	7	5	1	1	1	1	0.10070493454179255
1	7	5	2	1	2	2	0.2014098690835851
1	8	1	1	1	9	9	0.906344410876133
1	8	2	1	1	21	21	2.1148036253776437
1	8	3	1	1	18	18	1.812688821752266
1	8	3	2	1	1	1	0.10070493454179255
1	8	4	1	1	2	2	0.2014098690835851
1	9	1	1	1	8	8	0.8056394763343404
1	9	2	1	1	10	10	1.0070493454179255
1	9	3	1	1	1	1	0.10070493454179255
2	1	1	1	4	4	9	0.4028197381671702
