1	1	1	1	2	1	5	13	0.34223134839151265
1	1	1	2	2	3	5	7	0.34223134839151265
1	1	2	1	2	2	3	5	0.20533880903490762
1	1	2	2	2	2	3	5	0.20533880903490762
1	1	3	1	2	3	9	15	0.6160164271047228
1	1	3	2	2	3	3	3	0.20533880903490762
1	1	4	1	2	3	4	4	0.2737850787132101
1	2	1	1	2	1	7	9	0.4791238877481177
1	2	1	2	2	1	6	19	0.41067761806981523
1	2	2	1	2	1	3	6	0.20533880903490762
1	2	2	2	2	3	4	8	0.2737850787132101
1	2	3	1	1	3	1	1	0.06844626967830253
1	2	3	1	2	3	8	14	0.5475701574264202
1	2	3	2	2	3	5	8	0.34223134839151265
1	2	4	1	1	3	2	2	0.13689253935660506
1	2	4	1	2	3	6	7	0.41067761806981523
1	2	4	2	2	3	1	1	0.06844626967830253
1	3	1	1	1	1	1	1	0.06844626967830253
1	3	1	1	2	1	2	5	0.13689253935660506
1	3	1	2	2	1	6	13	0.41067761806981523
1	3	2	1	2	1	2	5	0.13689253935660506
1	3	2	2	2	2	5	10	0.34223134839151265
1	3	2	3	2	2	1	1	0.06844626967830253
1	3	3	1	2	3	7	10	0.4791238877481177
1	3	3	2	2	3	7	9	0.4791238877481177
1	3	4	1	1	2	1	2	0.06844626967830253
1	3	4	1	2	3	9	12	0.6160164271047228
1	3	4	2	1	3	1	1	0.06844626967830253
1	3	4	2	2	3	2	2	0.13689253935660506
1	4	1	1	2	1	8	10	0.5475701574264202
1	4	1	2	1	4	1	1	0.06844626967830253
1	4	1	2	2	2	3	5	0.20533880903490762
1	4	2	1	2	2	6	13	0.41067761806981523
1	4	2	2	1	2	1	1	0.06844626967830253
1	4	2	2	2	3	4	6	0.2737850787132101
1	4	2	3	2	1	1	2	0.06844626967830253
1	4	3	1	2	2	4	6	0.2737850787132101
1	4	3	2	1	3	1	1	0.06844626967830253
1	4	3	2	2	3	3	4	0.20533880903490762
1	4	4	1	1	2	1	2	0.06844626967830253
1	4	4	1	2	3	5	6	0.34223134839151265
1	4	4	2	2	3	1	2	0.06844626967830253
1	5	1	1	1	3	1	1	0.06844626967830253
1	5	1	1	2	1	5	13	0.34223134839151265
1	5	1	2	2	1	2	3	0.13689253935660506
1	5	2	1	2	1	8	22	0.5475701574264202
1	5	2	2	2	3	3	6	0.20533880903490762
1	5	2	3	2	1	1	1	0.06844626967830253
1	5	3	1	2	2	4	7	0.2737850787132101
1	5	3	2	1	1	1	2	0.06844626967830253
1	5	3	2	2	2	3	5	0.20533880903490762
1	5	4	1	1	3	1	1	0.06844626967830253
1	5	4	1	2	3	2	2	0.13689253935660506
1	5	4	2	2	3	4	4	0.2737850787132101
1	6	1	1	1	1	1	2	0.06844626967830253
1	6	1	1	2	1	6	8	0.41067761806981523
1	6	1	2	2	2	1	2	0.06844626967830253
1	6	2	1	1	2	2	3	0.13689253935660506
1	6	2	1	2	2	6	13	0.41067761806981523
1	6	2	2	2	1	1	2	0.06844626967830253
1	6	2	3	1	2	1	1	0.06844626967830253
1	6	3	1	1	2	1	1	0.06844626967830253
1	6	3	1	2	2	6	13	0.41067761806981523
1	6	3	2	2	3	2	3	0.13689253935660506
1	6	3	2	3	2	1	3	0.06844626967830253
1	6	3	3	2	3	1	1	0.06844626967830253
1	6	4	1	2	2	2	3	0.13689253935660506
1	7	1	1	2	1	2	4	0.13689253935660506
1	7	2	1	2	1	8	11	0.5475701574264202
1	7	2	1	3	1	2	6	0.13689253935660506
1	7	2	2	2	2	1	2	0.06844626967830253
1	7	2	2	3	2	1	1	0.06844626967830253
1	7	3	1	1	1	1	1	0.06844626967830253
1	7	3	1	2	2	2	4	0.13689253935660506
1	7	3	1	3	1	4	10	0.2737850787132101
1	7	3	3	1	1	1	1	0.06844626967830253
1	7	4	1	3	3	1	1	0.06844626967830253
1	7	4	2	3	3	1	1	0.06844626967830253
1	8	1	1	3	2	1	1	0.06844626967830253
1	8	1	3	1	1	1	2	0.06844626967830253
1	8	2	2	3	2	1	1	0.06844626967830253
1	8	2	3	1	2	2	2	0.13689253935660506
1	8	3	1	3	1	3	3	0.20533880903490762
1	8	3	3	1	2	1	2	0.06844626967830253
2	1	1	1	2	6	2	4	0.13689253935660506
2	1	1	2	2	6	2	4	0.13689253935660506
