1	1	1	1	1	2	5	5	0.332667997338656
1	1	1	2	1	2	2	2	0.1330671989354624
1	1	1	3	1	3	2	2	0.1330671989354624
1	1	2	1	1	3	4	6	0.2661343978709248
1	1	2	2	1	3	2	3	0.1330671989354624
1	1	2	3	1	2	2	3	0.1330671989354624
1	1	3	1	1	2	4	8	0.2661343978709248
1	1	3	2	1	2	3	4	0.19960079840319359
1	1	3	3	1	2	2	2	0.1330671989354624
1	1	4	1	1	2	6	12	0.39920159680638717
1	1	4	1	2	2	7	12	0.4657351962741184
1	1	4	2	1	2	8	11	0.5322687957418496
1	1	4	3	1	2	3	5	0.19960079840319359
1	1	5	1	1	2	7	16	0.4657351962741184
1	1	5	1	2	2	4	6	0.2661343978709248
1	1	5	2	1	2	3	4	0.19960079840319359
1	1	5	3	1	2	4	4	0.2661343978709248
1	2	1	1	1	2	6	9	0.39920159680638717
1	2	2	1	1	3	5	6	0.332667997338656
1	2	2	2	1	3	2	3	0.1330671989354624
1	2	2	3	1	3	2	2	0.1330671989354624
1	2	3	1	1	2	2	4	0.1330671989354624
1	2	3	1	2	3	8	12	0.5322687957418496
1	2	3	2	2	3	4	5	0.2661343978709248
1	2	3	3	1	2	2	3	0.1330671989354624
1	2	3	3	2	3	3	5	0.19960079840319359
1	2	4	1	2	3	12	20	0.7984031936127743
1	2	4	2	2	3	3	5	0.19960079840319359
1	2	4	3	2	3	7	9	0.4657351962741184
1	2	5	1	2	3	10	19	0.665335994677312
1	2	5	2	2	3	4	5	0.2661343978709248
1	2	5	3	2	3	10	12	0.665335994677312
1	3	1	1	2	2	13	26	0.8649367930805056
1	3	1	2	2	2	6	10	0.39920159680638717
1	3	1	3	2	2	3	5	0.19960079840319359
1	3	2	1	2	3	10	11	0.665335994677312
1	3	2	1	3	3	8	8	0.5322687957418496
1	3	2	2	2	3	4	4	0.2661343978709248
1	3	2	3	2	3	3	3	0.19960079840319359
1	3	2	3	3	3	8	8	0.5322687957418496
1	3	3	1	3	3	6	7	0.39920159680638717
1	3	3	1	5	2	10	16	0.665335994677312
1	3	3	2	4	3	5	8	0.332667997338656
1	3	3	3	2	3	6	6	0.39920159680638717
1	3	3	3	4	3	7	8	0.4657351962741184
1	3	4	1	3	3	11	16	0.7318695941450433
1	3	4	2	3	3	7	8	0.4657351962741184
1	3	4	3	3	3	7	8	0.4657351962741184
1	4	1	1	3	3	9	15	0.5988023952095809
1	4	1	1	5	2	14	16	0.9314703925482368
1	4	1	2	5	2	5	8	0.332667997338656
1	4	1	3	3	3	9	15	0.5988023952095809
